id,qty,date
954,9.0,2022-11-04
954,7.0,2022-11-05
954,12.0,2022-11-06
954,4.0,2022-11-07
954,2.0,2022-11-08
954,5.0,2022-11-09
954,2.0,2022-11-10
954,7.0,2022-11-11
955,3.0,2022-11-01
955,1.0,2022-11-02
955,0.0,2022-11-03
955,1.0,2022-11-04
955,2.0,2022-11-05
955,0.0,2022-11-06
955,0.0,2022-11-07
955,1.0,2022-11-08
955,2.0,2022-11-09
955,1.0,2022-11-10
955,6.0,2022-11-11
956,4.0,2022-11-01
956,3.0,2022-11-02
956,6.0,2022-11-03
956,1.0,2022-11-04
956,3.0,2022-11-05
956,5.0,2022-11-06
956,1.0,2022-11-07
956,0.0,2022-11-08
956,0.0,2022-11-09
956,0.0,2022-11-10
956,5.0,2022-11-11
957,177.0,2022-11-01
957,110.0,2022-11-02
957,163.0,2022-11-03
957,119.0,2022-11-04
957,235.0,2022-11-05
957,161.0,2022-11-06
957,133.0,2022-11-07
957,132.0,2022-11-08
957,147.0,2022-11-09
957,158.0,2022-11-10
957,326.0,2022-11-11
958,0.0,2022-11-01
958,0.0,2022-11-02
958,0.0,2022-11-03
958,0.0,2022-11-04
958,1.0,2022-11-05
958,0.0,2022-11-06
958,1.0,2022-11-07
958,0.0,2022-11-08
958,0.0,2022-11-09
958,0.0,2022-11-10
958,1.0,2022-11-11
959,23.0,2022-11-01
959,25.0,2022-11-02
959,1.0,2022-11-03
959,2.0,2022-11-04
959,4.0,2022-11-05
959,1.0,2022-11-06
959,0.0,2022-11-07
959,0.0,2022-11-08
959,1.0,2022-11-09
959,365.0,2022-11-10
959,318.0,2022-11-11
960,3.0,2022-11-01
960,3.0,2022-11-02
960,2.0,2022-11-03
960,1.0,2022-11-04
960,2.0,2022-11-05
960,3.0,2022-11-06
960,1.0,2022-11-07
960,2.0,2022-11-08
960,3.0,2022-11-09
960,2.0,2022-11-10
960,1.0,2022-11-11
961,3.0,2022-11-01
961,2.0,2022-11-02
961,0.0,2022-11-03
961,5.0,2022-11-04
961,0.0,2022-11-05
961,0.0,2022-11-06
961,1.0,2022-11-07
961,0.0,2022-11-08
961,2.0,2022-11-09
961,3.0,2022-11-10
961,12.0,2022-11-11
962,371.0,2022-11-01
962,213.0,2022-11-02
962,147.0,2022-11-03
962,97.0,2022-11-04
962,113.0,2022-11-05
962,72.0,2022-11-06
962,55.0,2022-11-07
962,53.0,2022-11-08
962,48.0,2022-11-09
962,95.0,2022-11-10
962,153.0,2022-11-11
963,37.0,2022-11-01
963,16.0,2022-11-02
963,11.0,2022-11-03
963,6.0,2022-11-04
963,6.0,2022-11-05
963,15.0,2022-11-06
963,9.0,2022-11-07
963,3.0,2022-11-08
963,7.0,2022-11-09
963,14.0,2022-11-10
963,23.0,2022-11-11
964,7.0,2022-11-01
964,5.0,2022-11-02
964,2.0,2022-11-03
964,3.0,2022-11-04
964,1.0,2022-11-05
964,4.0,2022-11-06
964,2.0,2022-11-07
964,0.0,2022-11-08
964,1.0,2022-11-09
964,4.0,2022-11-10
964,5.0,2022-11-11
965,782.0,2022-11-01
965,279.0,2022-11-02
965,177.0,2022-11-03
965,189.0,2022-11-04
965,122.0,2022-11-05
965,113.0,2022-11-06
965,155.0,2022-11-07
965,105.0,2022-11-08
965,106.0,2022-11-09
965,215.0,2022-11-10
965,283.0,2022-11-11
966,3.0,2022-11-01
966,3.0,2022-11-02
966,0.0,2022-11-03
966,0.0,2022-11-04
966,0.0,2022-11-05
966,0.0,2022-11-06
966,0.0,2022-11-07
966,1.0,2022-11-08
966,0.0,2022-11-09
966,0.0,2022-11-10
966,2.0,2022-11-11
967,17.0,2022-11-01
967,18.0,2022-11-02
967,12.0,2022-11-03
967,7.0,2022-11-04
967,11.0,2022-11-05
967,11.0,2022-11-06
967,8.0,2022-11-07
967,2.0,2022-11-08
967,3.0,2022-11-09
967,5.0,2022-11-10
967,21.0,2022-11-11
968,0.0,2022-11-01
968,2.0,2022-11-02
968,2.0,2022-11-03
968,2.0,2022-11-04
968,2.0,2022-11-05
968,0.0,2022-11-06
968,0.0,2022-11-07
968,0.0,2022-11-08
968,0.0,2022-11-09
968,3.0,2022-11-10
968,8.0,2022-11-11
969,6.0,2022-11-01
969,15.0,2022-11-02
969,8.0,2022-11-03
969,3.0,2022-11-04
969,6.0,2022-11-05
969,5.0,2022-11-06
969,9.0,2022-11-07
969,7.0,2022-11-08
969,4.0,2022-11-09
969,7.0,2022-11-10
969,4.0,2022-11-11
970,16.0,2022-11-01
970,8.0,2022-11-02
970,4.0,2022-11-03
970,8.0,2022-11-04
970,4.0,2022-11-05
970,2.0,2022-11-06
970,7.0,2022-11-07
970,7.0,2022-11-08
970,5.0,2022-11-09
970,11.0,2022-11-10
970,9.0,2022-11-11
971,0.0,2022-11-01
971,0.0,2022-11-02
971,0.0,2022-11-03
971,0.0,2022-11-04
971,0.0,2022-11-05
971,0.0,2022-11-06
971,0.0,2022-11-07
971,0.0,2022-11-08
971,0.0,2022-11-09
971,0.0,2022-11-10
971,0.0,2022-11-11
972,5.0,2022-11-01
972,2.0,2022-11-02
972,1.0,2022-11-03
972,2.0,2022-11-04
972,4.0,2022-11-05
972,0.0,2022-11-06
972,2.0,2022-11-07
972,0.0,2022-11-08
972,1.0,2022-11-09
972,5.0,2022-11-10
972,4.0,2022-11-11
973,7.0,2022-11-01
973,9.0,2022-11-02
973,6.0,2022-11-03
973,4.0,2022-11-04
973,3.0,2022-11-05
973,5.0,2022-11-06
973,1.0,2022-11-07
973,1.0,2022-11-08
973,1.0,2022-11-09
973,3.0,2022-11-10
973,4.0,2022-11-11
974,10.0,2022-11-01
974,8.0,2022-11-02
974,15.0,2022-11-03
974,11.0,2022-11-04
974,8.0,2022-11-05
974,4.0,2022-11-06
974,6.0,2022-11-07
974,3.0,2022-11-08
974,1.0,2022-11-09
974,10.0,2022-11-10
974,16.0,2022-11-11
975,16.0,2022-11-01
975,15.0,2022-11-02
975,9.0,2022-11-03
975,6.0,2022-11-04
975,4.0,2022-11-05
975,8.0,2022-11-06
975,2.0,2022-11-07
975,1.0,2022-11-08
975,4.0,2022-11-09
975,7.0,2022-11-10
975,13.0,2022-11-11
976,0.0,2022-11-01
976,0.0,2022-11-02
976,0.0,2022-11-03
976,0.0,2022-11-04
976,1.0,2022-11-05
976,0.0,2022-11-06
976,0.0,2022-11-07
976,0.0,2022-11-08
976,0.0,2022-11-09
976,1.0,2022-11-10
976,3.0,2022-11-11
977,0.0,2022-11-01
977,0.0,2022-11-02
977,0.0,2022-11-03
977,0.0,2022-11-04
977,0.0,2022-11-05
977,0.0,2022-11-06
977,0.0,2022-11-07
977,0.0,2022-11-08
977,0.0,2022-11-09
977,0.0,2022-11-10
977,0.0,2022-11-11
978,170.0,2022-11-01
978,174.0,2022-11-02
978,138.0,2022-11-03
978,117.0,2022-11-04
978,125.0,2022-11-05
978,162.0,2022-11-06
978,126.0,2022-11-07
978,106.0,2022-11-08
978,91.0,2022-11-09
978,242.0,2022-11-10
978,365.0,2022-11-11
979,0.0,2022-11-01
979,0.0,2022-11-02
979,0.0,2022-11-03
979,0.0,2022-11-04
979,0.0,2022-11-05
979,0.0,2022-11-06
979,0.0,2022-11-07
979,0.0,2022-11-08
979,0.0,2022-11-09
979,0.0,2022-11-10
979,0.0,2022-11-11
980,1.0,2022-11-01
980,2.0,2022-11-02
980,1.0,2022-11-03
980,2.0,2022-11-04
980,0.0,2022-11-05
980,0.0,2022-11-06
980,0.0,2022-11-07
980,0.0,2022-11-08
980,0.0,2022-11-09
980,53.0,2022-11-10
980,21.0,2022-11-11
981,0.0,2022-11-01
981,4.0,2022-11-02
981,1.0,2022-11-03
981,0.0,2022-11-04
981,2.0,2022-11-05
981,0.0,2022-11-06
981,0.0,2022-11-07
981,0.0,2022-11-08
981,1.0,2022-11-09
981,3.0,2022-11-10
981,1.0,2022-11-11
982,7.0,2022-11-01
982,5.0,2022-11-02
982,1.0,2022-11-03
982,1.0,2022-11-04
982,2.0,2022-11-05
982,0.0,2022-11-06
982,2.0,2022-11-07
982,1.0,2022-11-08
982,1.0,2022-11-09
982,2.0,2022-11-10
982,2.0,2022-11-11
983,1.0,2022-11-01
983,2.0,2022-11-02
983,1.0,2022-11-03
983,0.0,2022-11-04
983,0.0,2022-11-05
983,2.0,2022-11-06
983,0.0,2022-11-07
983,0.0,2022-11-08
983,0.0,2022-11-09
983,4.0,2022-11-10
983,2.0,2022-11-11
984,35.0,2022-11-01
984,33.0,2022-11-02
984,18.0,2022-11-03
984,16.0,2022-11-04
984,11.0,2022-11-05
984,13.0,2022-11-06
984,6.0,2022-11-07
984,8.0,2022-11-08
984,9.0,2022-11-09
984,16.0,2022-11-10
984,20.0,2022-11-11
985,7.0,2022-11-01
985,5.0,2022-11-02
985,0.0,2022-11-03
985,0.0,2022-11-04
985,0.0,2022-11-05
985,0.0,2022-11-06
985,1.0,2022-11-07
985,0.0,2022-11-08
985,0.0,2022-11-09
985,0.0,2022-11-10
985,0.0,2022-11-11
986,97.0,2022-11-01
986,30.0,2022-11-02
986,44.0,2022-11-03
986,31.0,2022-11-04
986,55.0,2022-11-05
986,46.0,2022-11-06
986,49.0,2022-11-07
986,49.0,2022-11-08
986,28.0,2022-11-09
986,59.0,2022-11-10
986,51.0,2022-11-11
987,2.0,2022-11-01
987,0.0,2022-11-02
987,0.0,2022-11-03
987,0.0,2022-11-04
987,0.0,2022-11-05
987,1.0,2022-11-06
987,0.0,2022-11-07
987,0.0,2022-11-08
987,0.0,2022-11-09
987,0.0,2022-11-10
987,0.0,2022-11-11
988,0.0,2022-11-01
988,0.0,2022-11-02
988,0.0,2022-11-03
988,1.0,2022-11-04
988,0.0,2022-11-05
988,0.0,2022-11-06
988,0.0,2022-11-07
988,0.0,2022-11-08
988,0.0,2022-11-09
988,0.0,2022-11-10
988,0.1,2022-11-11
989,1.0,2022-11-01
989,5.0,2022-11-02
989,0.0,2022-11-03
989,3.0,2022-11-04
989,0.0,2022-11-05
989,2.0,2022-11-06
989,0.0,2022-11-07
989,1.0,2022-11-08
989,0.0,2022-11-09
989,0.0,2022-11-10
989,1.0,2022-11-11
990,20.0,2022-11-01
990,20.0,2022-11-02
990,14.0,2022-11-03
990,7.0,2022-11-04
990,8.0,2022-11-05
990,18.0,2022-11-06
990,1.0,2022-11-07
990,2.0,2022-11-08
990,7.0,2022-11-09
990,4.0,2022-11-10
990,20.0,2022-11-11
991,227.0,2022-11-01
991,106.0,2022-11-02
991,50.0,2022-11-03
991,25.0,2022-11-04
991,54.0,2022-11-05
991,42.0,2022-11-06
991,26.0,2022-11-07
991,29.0,2022-11-08
991,37.0,2022-11-09
991,25.0,2022-11-10
991,225.0,2022-11-11
992,28.0,2022-11-01
992,8.0,2022-11-02
992,4.0,2022-11-03
992,10.0,2022-11-04
992,16.0,2022-11-05
992,24.0,2022-11-06
992,5.0,2022-11-07
992,7.0,2022-11-08
992,6.0,2022-11-09
992,3.0,2022-11-10
992,28.0,2022-11-11
993,0.0,2022-11-01
993,0.0,2022-11-02
993,0.0,2022-11-03
993,0.0,2022-11-04
993,0.0,2022-11-05
993,0.0,2022-11-06
993,0.0,2022-11-07
993,0.0,2022-11-08
993,0.0,2022-11-09
993,0.0,2022-11-10
993,0.0,2022-11-11
994,4.0,2022-11-01
994,0.0,2022-11-02
994,2.0,2022-11-03
994,0.0,2022-11-04
994,0.0,2022-11-05
994,0.0,2022-11-06
994,2.0,2022-11-07
994,2.0,2022-11-08
994,0.0,2022-11-09
994,2.0,2022-11-10
994,5.0,2022-11-11
995,0.0,2022-11-01
995,0.0,2022-11-02
995,0.0,2022-11-03
995,0.0,2022-11-04
995,0.0,2022-11-05
995,0.0,2022-11-06
995,0.0,2022-11-07
995,0.0,2022-11-08
995,0.0,2022-11-09
995,0.0,2022-11-10
995,0.0,2022-11-11
996,19.0,2022-11-01
996,10.0,2022-11-02
996,6.0,2022-11-03
996,4.0,2022-11-04
996,7.0,2022-11-05
996,2.0,2022-11-06
996,3.0,2022-11-07
996,0.0,2022-11-08
996,5.0,2022-11-09
996,0.0,2022-11-10
996,3.0,2022-11-11
997,13.0,2022-11-01
997,4.0,2022-11-02
997,5.0,2022-11-03
997,16.0,2022-11-04
997,6.0,2022-11-05
997,4.0,2022-11-06
997,3.0,2022-11-07
997,3.0,2022-11-08
997,6.0,2022-11-09
997,16.0,2022-11-10
997,12.0,2022-11-11
998,0.0,2022-11-01
998,1.0,2022-11-02
998,0.0,2022-11-03
998,0.0,2022-11-04
998,1.0,2022-11-05
998,3.0,2022-11-06
998,0.0,2022-11-07
998,0.0,2022-11-08
998,0.0,2022-11-09
998,2.0,2022-11-10
998,0.0,2022-11-11
999,1.0,2022-11-01
999,0.0,2022-11-02
999,0.0,2022-11-03
999,0.0,2022-11-04
999,0.0,2022-11-05
999,1.0,2022-11-06
999,0.0,2022-11-07
999,0.0,2022-11-08
999,0.0,2022-11-09
999,0.0,2022-11-10
999,0.0,2022-11-11
1000,0.0,2022-11-01
1000,0.0,2022-11-02
1000,0.0,2022-11-03
1000,0.0,2022-11-04
1000,0.0,2022-11-05
1000,0.0,2022-11-06
1000,0.0,2022-11-07
1000,0.0,2022-11-08
1000,0.0,2022-11-09
1000,0.0,2022-11-10
1000,0.0,2022-11-11
1001,18.0,2022-11-01
1001,25.0,2022-11-02
1001,2.0,2022-11-03
1001,4.0,2022-11-04
1001,4.0,2022-11-05
1001,1.0,2022-11-06
1001,2.0,2022-11-07
1001,3.0,2022-11-08
1001,2.0,2022-11-09
1001,26.0,2022-11-10
1001,59.0,2022-11-11
1002,4.0,2022-11-01
1002,0.0,2022-11-02
1002,1.0,2022-11-03
1002,1.0,2022-11-04
1002,4.0,2022-11-05
1002,3.0,2022-11-06
1002,0.0,2022-11-07
1002,0.0,2022-11-08
1002,2.0,2022-11-09
1002,8.0,2022-11-10
1002,9.0,2022-11-11
1003,55.0,2022-11-01
1003,40.0,2022-11-02
1003,32.0,2022-11-03
1003,13.0,2022-11-04
1003,10.0,2022-11-05
1003,17.0,2022-11-06
1003,27.0,2022-11-07
1003,20.0,2022-11-08
1003,15.0,2022-11-09
1003,44.0,2022-11-10
1003,96.0,2022-11-11
1004,30.0,2022-11-01
1004,18.0,2022-11-02
1004,10.0,2022-11-03
1004,15.0,2022-11-04
1004,15.0,2022-11-05
1004,4.0,2022-11-06
1004,6.0,2022-11-07
1004,9.0,2022-11-08
1004,6.0,2022-11-09
1004,15.0,2022-11-10
1004,17.0,2022-11-11
1005,0.0,2022-11-01
1005,0.0,2022-11-02
1005,0.0,2022-11-03
1005,0.0,2022-11-04
1005,0.0,2022-11-05
1005,0.0,2022-11-06
1005,0.0,2022-11-07
1005,0.0,2022-11-08
1005,0.0,2022-11-09
1005,0.0,2022-11-10
1005,0.0,2022-11-11
1006,0.0,2022-11-01
1006,0.0,2022-11-02
1006,1.0,2022-11-03
1006,0.0,2022-11-04
1006,0.0,2022-11-05
1006,1.0,2022-11-06
1006,0.0,2022-11-07
1006,0.0,2022-11-08
1006,0.0,2022-11-09
1006,1.0,2022-11-10
1006,0.0,2022-11-11
1007,27.0,2022-11-01
1007,18.0,2022-11-02
1007,13.0,2022-11-03
1007,31.0,2022-11-04
1007,23.0,2022-11-05
1007,21.0,2022-11-06
1007,7.0,2022-11-07
1007,10.0,2022-11-08
1007,10.0,2022-11-09
1007,33.0,2022-11-10
1007,29.0,2022-11-11
1008,64.0,2022-11-01
1008,31.0,2022-11-02
1008,30.0,2022-11-03
1008,21.0,2022-11-04
1008,20.0,2022-11-05
1008,12.0,2022-11-06
1008,10.0,2022-11-07
1008,10.0,2022-11-08
1008,7.0,2022-11-09
1008,32.0,2022-11-10
1008,29.0,2022-11-11
1009,22.0,2022-11-01
1009,6.0,2022-11-02
1009,0.0,2022-11-03
1009,3.0,2022-11-04
1009,3.0,2022-11-05
1009,2.0,2022-11-06
1009,2.0,2022-11-07
1009,0.0,2022-11-08
1009,0.0,2022-11-09
1009,0.0,2022-11-10
1009,0.0,2022-11-11
1010,1.0,2022-11-01
1010,0.0,2022-11-02
1010,0.0,2022-11-03
1010,1.0,2022-11-04
1010,0.0,2022-11-05
1010,0.0,2022-11-06
1010,0.0,2022-11-07
1010,0.0,2022-11-08
1010,0.0,2022-11-09
1010,1.0,2022-11-10
1010,0.0,2022-11-11
1011,0.0,2022-11-01
1011,0.0,2022-11-02
1011,2.0,2022-11-03
1011,0.0,2022-11-04
1011,1.0,2022-11-05
1011,0.0,2022-11-06
1011,2.0,2022-11-07
1011,1.0,2022-11-08
1011,0.0,2022-11-09
1011,2.0,2022-11-10
1011,2.0,2022-11-11
1012,243.0,2022-11-01
1012,148.0,2022-11-02
1012,168.0,2022-11-03
1012,115.0,2022-11-04
1012,187.0,2022-11-05
1012,164.0,2022-11-06
1012,146.0,2022-11-07
1012,173.0,2022-11-08
1012,142.0,2022-11-09
1012,258.0,2022-11-10
1012,421.0,2022-11-11
1013,4.0,2022-11-01
1013,4.0,2022-11-02
1013,0.0,2022-11-03
1013,4.0,2022-11-04
1013,0.0,2022-11-05
1013,1.0,2022-11-06
1013,1.0,2022-11-07
1013,0.0,2022-11-08
1013,0.0,2022-11-09
1013,66.0,2022-11-10
1013,18.0,2022-11-11
1014,9.0,2022-11-01
1014,1.0,2022-11-02
1014,3.0,2022-11-03
1014,0.0,2022-11-04
1014,2.0,2022-11-05
1014,1.0,2022-11-06
1014,3.0,2022-11-07
1014,1.0,2022-11-08
1014,2.0,2022-11-09
1014,2.0,2022-11-10
1014,3.0,2022-11-11
1015,10.0,2022-11-01
1015,6.0,2022-11-02
1015,2.0,2022-11-03
1015,5.0,2022-11-04
1015,2.0,2022-11-05
1015,0.0,2022-11-06
1015,0.0,2022-11-07
1015,0.0,2022-11-08
1015,1.0,2022-11-09
1015,7.0,2022-11-10
1015,1.0,2022-11-11
1016,0.0,2022-11-01
1016,0.0,2022-11-02
1016,0.0,2022-11-03
1016,0.0,2022-11-04
1016,0.0,2022-11-05
1016,0.0,2022-11-06
1016,0.0,2022-11-07
1016,0.0,2022-11-08
1016,0.0,2022-11-09
1016,0.0,2022-11-10
1016,0.0,2022-11-11
1017,18.0,2022-11-01
1017,4.0,2022-11-02
1017,0.0,2022-11-03
1017,2.0,2022-11-04
1017,0.0,2022-11-05
1017,1.0,2022-11-06
1017,0.0,2022-11-07
1017,0.0,2022-11-08
1017,0.0,2022-11-09
1017,1.0,2022-11-10
1017,2.0,2022-11-11
1018,1.0,2022-11-01
1018,0.0,2022-11-02
1018,0.0,2022-11-03
1018,0.0,2022-11-04
1018,1.0,2022-11-05
1018,0.0,2022-11-06
1018,0.0,2022-11-07
1018,0.0,2022-11-08
1018,0.0,2022-11-09
1018,0.0,2022-11-10
1018,1.0,2022-11-11
1019,0.0,2022-11-01
1019,5.0,2022-11-02
1019,0.0,2022-11-03
1019,0.0,2022-11-04
1019,1.0,2022-11-05
1019,0.0,2022-11-06
1019,0.0,2022-11-07
1019,0.0,2022-11-08
1019,1.0,2022-11-09
1019,0.0,2022-11-10
1019,0.0,2022-11-11
1020,0.0,2022-11-01
1020,0.0,2022-11-02
1020,0.0,2022-11-03
1020,0.0,2022-11-04
1020,0.0,2022-11-05
1020,0.0,2022-11-06
1020,0.0,2022-11-07
1020,0.0,2022-11-08
1020,0.0,2022-11-09
1020,0.0,2022-11-10
1020,0.0,2022-11-11
1021,0.0,2022-11-01
1021,0.0,2022-11-02
1021,0.0,2022-11-03
1021,0.0,2022-11-04
1021,0.0,2022-11-05
1021,0.0,2022-11-06
1021,0.0,2022-11-07
1021,0.0,2022-11-08
1021,0.0,2022-11-09
1021,0.0,2022-11-10
1021,0.0,2022-11-11
1022,2.0,2022-11-01
1022,2.0,2022-11-02
1022,2.0,2022-11-03
1022,4.0,2022-11-04
1022,2.0,2022-11-05
1022,3.0,2022-11-06
1022,0.0,2022-11-07
1022,0.0,2022-11-08
1022,4.0,2022-11-09
1022,5.0,2022-11-10
1022,2.0,2022-11-11
1023,85.0,2022-11-01
1023,92.0,2022-11-02
1023,50.0,2022-11-03
1023,37.0,2022-11-04
1023,32.0,2022-11-05
1023,27.0,2022-11-06
1023,38.0,2022-11-07
1023,31.0,2022-11-08
1023,47.0,2022-11-09
1023,71.0,2022-11-10
1023,53.0,2022-11-11
1024,1.0,2022-11-01
1024,3.0,2022-11-02
1024,2.0,2022-11-03
1024,4.0,2022-11-04
1024,2.0,2022-11-05
1024,5.0,2022-11-06
1024,2.0,2022-11-07
1024,0.0,2022-11-08
1024,0.0,2022-11-09
1024,6.0,2022-11-10
1024,5.0,2022-11-11
1025,136.0,2022-11-01
1025,58.0,2022-11-02
1025,73.0,2022-11-03
1025,94.0,2022-11-04
1025,46.0,2022-11-05
1025,41.0,2022-11-06
1025,38.0,2022-11-07
1025,33.0,2022-11-08
1025,24.0,2022-11-09
1025,238.0,2022-11-10
1025,485.0,2022-11-11
1026,148.0,2022-11-01
1026,118.0,2022-11-02
1026,138.0,2022-11-03
1026,64.0,2022-11-04
1026,76.0,2022-11-05
1026,77.0,2022-11-06
1026,64.0,2022-11-07
1026,65.0,2022-11-08
1026,84.0,2022-11-09
1026,109.0,2022-11-10
1026,74.0,2022-11-11
1027,0.0,2022-11-01
1027,0.0,2022-11-02
1027,1.0,2022-11-03
1027,0.0,2022-11-04
1027,0.0,2022-11-05
1027,0.0,2022-11-06
1027,0.0,2022-11-07
1027,0.0,2022-11-08
1027,3.0,2022-11-09
1027,0.0,2022-11-10
1027,0.0,2022-11-11
1028,3.0,2022-11-01
1028,3.0,2022-11-02
1028,3.0,2022-11-03
1028,6.0,2022-11-04
1028,1.0,2022-11-05
1028,1.0,2022-11-06
1028,5.0,2022-11-07
1028,4.0,2022-11-08
1028,0.0,2022-11-09
1028,29.0,2022-11-10
1028,22.0,2022-11-11
1029,41.0,2022-11-01
1029,7.0,2022-11-02
1029,4.0,2022-11-03
1029,6.0,2022-11-04
1029,4.0,2022-11-05
1029,9.0,2022-11-06
1029,5.0,2022-11-07
1029,5.0,2022-11-08
1029,7.0,2022-11-09
1029,44.0,2022-11-10
1029,74.0,2022-11-11
1030,216.0,2022-11-01
1030,145.0,2022-11-02
1030,151.0,2022-11-03
1030,146.0,2022-11-04
1030,117.0,2022-11-05
1030,110.0,2022-11-06
1030,188.0,2022-11-07
1030,140.0,2022-11-08
1030,127.0,2022-11-09
1030,674.0,2022-11-10
1030,863.0,2022-11-11
1031,198.0,2022-11-01
1031,72.0,2022-11-02
1031,66.0,2022-11-03
1031,40.0,2022-11-04
1031,26.0,2022-11-05
1031,48.0,2022-11-06
1031,34.0,2022-11-07
1031,20.0,2022-11-08
1031,24.0,2022-11-09
1031,176.0,2022-11-10
1031,272.0,2022-11-11
1032,9.0,2022-11-01
1032,5.0,2022-11-02
1032,5.0,2022-11-03
1032,7.0,2022-11-04
1032,7.0,2022-11-05
1032,4.0,2022-11-06
1032,6.0,2022-11-07
1032,1.0,2022-11-08
1032,1.0,2022-11-09
1032,10.0,2022-11-10
1032,22.0,2022-11-11
1033,11.0,2022-11-01
1033,20.0,2022-11-02
1033,12.0,2022-11-03
1033,9.0,2022-11-04
1033,2.0,2022-11-05
1033,14.0,2022-11-06
1033,8.0,2022-11-07
1033,4.0,2022-11-08
1033,5.0,2022-11-09
1033,28.0,2022-11-10
1033,18.0,2022-11-11
1034,4.0,2022-11-01
1034,4.0,2022-11-02
1034,7.0,2022-11-03
1034,6.0,2022-11-04
1034,2.0,2022-11-05
1034,2.0,2022-11-06
1034,3.0,2022-11-07
1034,2.0,2022-11-08
1034,2.0,2022-11-09
1034,7.0,2022-11-10
1034,14.0,2022-11-11
1035,23.0,2022-11-01
1035,13.0,2022-11-02
1035,16.0,2022-11-03
1035,15.0,2022-11-04
1035,17.0,2022-11-05
1035,18.0,2022-11-06
1035,14.0,2022-11-07
1035,16.0,2022-11-08
1035,9.0,2022-11-09
1035,19.0,2022-11-10
1035,6.0,2022-11-11
1036,26.0,2022-11-01
1036,28.0,2022-11-02
1036,30.0,2022-11-03
1036,18.0,2022-11-04
1036,34.0,2022-11-05
1036,35.0,2022-11-06
1036,29.0,2022-11-07
1036,31.0,2022-11-08
1036,24.0,2022-11-09
1036,30.0,2022-11-10
1036,9.0,2022-11-11
1037,24.0,2022-11-01
1037,11.0,2022-11-02
1037,9.0,2022-11-03
1037,3.0,2022-11-04
1037,5.0,2022-11-05
1037,4.0,2022-11-06
1037,7.0,2022-11-07
1037,6.0,2022-11-08
1037,4.0,2022-11-09
1037,60.0,2022-11-10
1037,125.0,2022-11-11
1038,19.0,2022-11-01
1038,8.0,2022-11-02
1038,3.0,2022-11-03
1038,7.0,2022-11-04
1038,6.0,2022-11-05
1038,5.0,2022-11-06
1038,11.0,2022-11-07
1038,26.0,2022-11-08
1038,8.0,2022-11-09
1038,26.0,2022-11-10
1038,6.0,2022-11-11
1039,13.0,2022-11-01
1039,12.0,2022-11-02
1039,14.0,2022-11-03
1039,7.0,2022-11-04
1039,3.0,2022-11-05
1039,6.0,2022-11-06
1039,10.0,2022-11-07
1039,1.0,2022-11-08
1039,16.0,2022-11-09
1039,9.0,2022-11-10
1039,24.0,2022-11-11
1040,0.0,2022-11-01
1040,0.0,2022-11-02
1040,0.0,2022-11-03
1040,0.0,2022-11-04
1040,0.0,2022-11-05
1040,0.0,2022-11-06
1040,0.0,2022-11-07
1040,0.0,2022-11-08
1040,0.0,2022-11-09
1040,0.0,2022-11-10
1040,0.0,2022-11-11
1041,0.0,2022-11-01
1041,0.0,2022-11-02
1041,0.0,2022-11-03
1041,0.0,2022-11-04
1041,0.0,2022-11-05
1041,0.0,2022-11-06
1041,0.0,2022-11-07
1041,0.0,2022-11-08
1041,0.0,2022-11-09
1041,75.0,2022-11-10
1041,139.0,2022-11-11
1042,34.0,2022-11-01
1042,25.0,2022-11-02
1042,29.0,2022-11-03
1042,20.0,2022-11-04
1042,32.0,2022-11-05
1042,33.0,2022-11-06
1042,24.0,2022-11-07
1042,13.0,2022-11-08
1042,29.0,2022-11-09
1042,39.0,2022-11-10
1042,16.0,2022-11-11
1043,196.0,2022-11-01
1043,103.0,2022-11-02
1043,119.0,2022-11-03
1043,48.0,2022-11-04
1043,54.0,2022-11-05
1043,78.0,2022-11-06
1043,56.0,2022-11-07
1043,54.0,2022-11-08
1043,35.0,2022-11-09
1043,303.0,2022-11-10
1043,400.0,2022-11-11
1044,3.0,2022-11-01
1044,1.0,2022-11-02
1044,0.0,2022-11-03
1044,4.0,2022-11-04
1044,2.0,2022-11-05
1044,0.0,2022-11-06
1044,0.0,2022-11-07
1044,0.0,2022-11-08
1044,1.0,2022-11-09
1044,0.0,2022-11-10
1044,0.0,2022-11-11
1045,0.0,2022-11-01
1045,0.0,2022-11-02
1045,0.0,2022-11-03
1045,0.0,2022-11-04
1045,0.0,2022-11-05
1045,0.0,2022-11-06
1045,0.0,2022-11-07
1045,0.0,2022-11-08
1045,0.0,2022-11-09
1045,0.0,2022-11-10
1045,0.0,2022-11-11
1046,2.0,2022-11-01
1046,1.0,2022-11-02
1046,0.0,2022-11-03
1046,1.0,2022-11-04
1046,2.0,2022-11-05
1046,2.0,2022-11-06
1046,0.0,2022-11-07
1046,0.0,2022-11-08
1046,2.0,2022-11-09
1046,8.0,2022-11-10
1046,7.0,2022-11-11
1047,33.0,2022-11-01
1047,22.0,2022-11-02
1047,19.0,2022-11-03
1047,7.0,2022-11-04
1047,22.0,2022-11-05
1047,20.0,2022-11-06
1047,19.0,2022-11-07
1047,23.0,2022-11-08
1047,16.0,2022-11-09
1047,28.0,2022-11-10
1047,30.0,2022-11-11
1048,26.0,2022-11-01
1048,9.0,2022-11-02
1048,17.0,2022-11-03
1048,8.0,2022-11-04
